precinct,district,office,writein,party_detailed,party_simplified,candidate,dataverse,mode,votes,jurisdiction_name,state,year,stage,state_po,state_fips,state_cen,state_ic,date,jurisdiction_fips,county_name,county_fips,readme_check,magnitude,special
ENO 6,028,STATE SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,BARRY EVAN SHORT,STATE,TOTAL,37,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,070,STATE HOUSE,FALSE,UNITED UTAH PARTY,OTHER,ZENO B PARRY,STATE,TOTAL,21,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,070,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CARL R ALBRECHT,STATE,TOTAL,350,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,014,STATE SCHOOL BOARD DISTRICT 14,FALSE,REPUBLICAN,REPUBLICAN,EMILY GREEN,,TOTAL,316,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,014,STATE SCHOOL BOARD DISTRICT 14,FALSE,LIBERTARIAN,LIBERTARIAN,RICHARD JENSEN,,TOTAL,58,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,COUNTY COMMISSIONER A,FALSE,REPUBLICAN,REPUBLICAN,MICHAEL P BLEAK,,TOTAL,345,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,COUNTY COMMISSIONER B,FALSE,REPUBLICAN,REPUBLICAN,PAUL COZZENS,,TOTAL,342,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,COUNTY ATTORNEY,FALSE,REPUBLICAN,REPUBLICAN,CHAD DOTSON,,TOTAL,355,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,COUNTY AUDITOR,FALSE,REPUBLICAN,REPUBLICAN,DAN JESSEN,,TOTAL,352,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,COUNTY CLERK,FALSE,REPUBLICAN,REPUBLICAN,"JON ""TORO"" WHITTAKER",,TOTAL,353,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,COUNTY SHERIFF,FALSE,REPUBLICAN,REPUBLICAN,KEN CARPENTER,,TOTAL,355,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,PAIGE PETERSEN JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,300,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,PAIGE PETERSEN JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,67,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,JEFFREY C WILCOX JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,313,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,JEFFREY C WILCOX JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,53,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,TROY A LITTLE JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,319,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,TROY A LITTLE JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,45,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,BRENT A DUNLAP JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,312,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,BRENT A DUNLAP JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,52,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,CONSTITUTIONAL AMENDMENT A,FALSE,,,FOR,,TOTAL,149,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
ENO 6,,CONSTITUTIONAL AMENDMENT A,FALSE,,,AGAINST,,TOTAL,225,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,REGISTERED VOTERS,FALSE,,,,,TOTAL,469,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,BALLOTS CAST,FALSE,,,,,TOTAL,344,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,US SENATE,FALSE,INDEPENDENT,OTHER,EVAN MCMULLIN,SENATE,TOTAL,55,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,JAMES ARTHUR HANSEN,SENATE,TOTAL,7,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,MIKE LEE,SENATE,TOTAL,276,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,US SENATE,FALSE,INDEPENDENT AMERICAN PARTY,OTHER,TOMMY WILLIAMS,SENATE,TOTAL,3,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,US SENATE,TRUE,,,WRITE-IN TOTALS,SENATE,TOTAL,2,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,NICK MITCHELL,HOUSE,TOTAL,42,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,002,US HOUSE,FALSE,UNITED UTAH PARTY,OTHER,JAYMAC MCFARLAND,HOUSE,TOTAL,2,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,002,US HOUSE,FALSE,CONSTITUTION PARTY,OTHER,CASSIE EASLEY,HOUSE,TOTAL,4,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CHRIS STEWART,HOUSE,TOTAL,289,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,STATE TREASURER,FALSE,REPUBLICAN,REPUBLICAN,MARLO M OAKS,STATE,TOTAL,292,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,STATE TREASURER,FALSE,UNITED UTAH PARTY,OTHER,THOMAS ALAN HORNE,STATE,TOTAL,13,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,STATE TREASURER,FALSE,INDEPENDENT AMERICAN PARTY,OTHER,WARREN T ROGERS,STATE,TOTAL,5,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,STATE TREASURER,FALSE,LIBERTARIAN,LIBERTARIAN,JOSEPH GEDDES BUCHMAN,STATE,TOTAL,18,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,028,STATE SENATE,FALSE,REPUBLICAN,REPUBLICAN,EVAN J VICKERS,STATE,TOTAL,292,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,028,STATE SENATE,FALSE,UNITED UTAH PARTY,OTHER,PATRICIA A BRADFORD,STATE,TOTAL,23,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,028,STATE SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,BARRY EVAN SHORT,STATE,TOTAL,16,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,071,STATE HOUSE,FALSE,UNITED UTAH PARTY,OTHER,PIPER MANESSE,STATE,TOTAL,9,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,071,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,DALLAS JOSEPH GUYMON,STATE,TOTAL,44,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,071,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,REX P SHIPP,STATE,TOTAL,276,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,COUNTY COMMISSIONER A,FALSE,REPUBLICAN,REPUBLICAN,MICHAEL P BLEAK,,TOTAL,284,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,COUNTY COMMISSIONER B,FALSE,REPUBLICAN,REPUBLICAN,PAUL COZZENS,,TOTAL,275,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,COUNTY ATTORNEY,FALSE,REPUBLICAN,REPUBLICAN,CHAD DOTSON,,TOTAL,282,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,COUNTY AUDITOR,FALSE,REPUBLICAN,REPUBLICAN,DAN JESSEN,,TOTAL,289,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,COUNTY CLERK,FALSE,REPUBLICAN,REPUBLICAN,"JON ""TORO"" WHITTAKER",,TOTAL,272,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,COUNTY SHERIFF,FALSE,REPUBLICAN,REPUBLICAN,KEN CARPENTER,,TOTAL,301,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,006,LOCAL SCHOOL BOARD DISTRICT 6,FALSE,,,LAUREN LEWIS,,TOTAL,253,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,PAIGE PETERSEN JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,254,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,PAIGE PETERSEN JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,29,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,JEFFREY C WILCOX JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,255,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,JEFFREY C WILCOX JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,30,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,TROY A LITTLE JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,264,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,TROY A LITTLE JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,24,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,BRENT A DUNLAP JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,252,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,BRENT A DUNLAP JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,29,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,CONSTITUTIONAL AMENDMENT A,FALSE,,,FOR,,TOTAL,113,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
KAN,,CONSTITUTIONAL AMENDMENT A,FALSE,,,AGAINST,,TOTAL,178,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,REGISTERED VOTERS,FALSE,,,,,TOTAL,733,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,BALLOTS CAST,FALSE,,,,,TOTAL,477,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,US SENATE,FALSE,INDEPENDENT,OTHER,EVAN MCMULLIN,SENATE,TOTAL,90,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,JAMES ARTHUR HANSEN,SENATE,TOTAL,8,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,MIKE LEE,SENATE,TOTAL,363,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,US SENATE,FALSE,INDEPENDENT AMERICAN PARTY,OTHER,TOMMY WILLIAMS,SENATE,TOTAL,10,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,US SENATE,TRUE,,,WRITE-IN TOTALS,SENATE,TOTAL,1,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,NICK MITCHELL,HOUSE,TOTAL,51,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,002,US HOUSE,FALSE,UNITED UTAH PARTY,OTHER,JAYMAC MCFARLAND,HOUSE,TOTAL,13,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,002,US HOUSE,FALSE,CONSTITUTION PARTY,OTHER,CASSIE EASLEY,HOUSE,TOTAL,8,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CHRIS STEWART,HOUSE,TOTAL,394,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,STATE TREASURER,FALSE,REPUBLICAN,REPUBLICAN,MARLO M OAKS,STATE,TOTAL,383,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,STATE TREASURER,FALSE,UNITED UTAH PARTY,OTHER,THOMAS ALAN HORNE,STATE,TOTAL,27,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,STATE TREASURER,FALSE,INDEPENDENT AMERICAN PARTY,OTHER,WARREN T ROGERS,STATE,TOTAL,18,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,STATE TREASURER,FALSE,LIBERTARIAN,LIBERTARIAN,JOSEPH GEDDES BUCHMAN,STATE,TOTAL,22,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,028,STATE SENATE,FALSE,REPUBLICAN,REPUBLICAN,EVAN J VICKERS,STATE,TOTAL,374,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,028,STATE SENATE,FALSE,UNITED UTAH PARTY,OTHER,PATRICIA A BRADFORD,STATE,TOTAL,44,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,028,STATE SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,BARRY EVAN SHORT,STATE,TOTAL,40,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,070,STATE HOUSE,FALSE,UNITED UTAH PARTY,OTHER,ZENO B PARRY,STATE,TOTAL,62,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,070,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CARL R ALBRECHT,STATE,TOTAL,374,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,014,STATE SCHOOL BOARD DISTRICT 14,FALSE,REPUBLICAN,REPUBLICAN,EMILY GREEN,,TOTAL,382,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,014,STATE SCHOOL BOARD DISTRICT 14,FALSE,LIBERTARIAN,LIBERTARIAN,RICHARD JENSEN,,TOTAL,50,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,COUNTY COMMISSIONER A,FALSE,REPUBLICAN,REPUBLICAN,MICHAEL P BLEAK,,TOTAL,370,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,COUNTY COMMISSIONER B,FALSE,REPUBLICAN,REPUBLICAN,PAUL COZZENS,,TOTAL,373,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,COUNTY ATTORNEY,FALSE,REPUBLICAN,REPUBLICAN,CHAD DOTSON,,TOTAL,385,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,COUNTY AUDITOR,FALSE,REPUBLICAN,REPUBLICAN,DAN JESSEN,,TOTAL,393,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,COUNTY CLERK,FALSE,REPUBLICAN,REPUBLICAN,"JON ""TORO"" WHITTAKER",,TOTAL,385,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,COUNTY SHERIFF,FALSE,REPUBLICAN,REPUBLICAN,KEN CARPENTER,,TOTAL,408,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,PAIGE PETERSEN JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,344,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,PAIGE PETERSEN JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,68,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,JEFFREY C WILCOX JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,345,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,JEFFREY C WILCOX JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,62,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,TROY A LITTLE JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,360,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,TROY A LITTLE JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,51,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,BRENT A DUNLAP JUDICIAL RETENTION,FALSE,,,YES,,TOTAL,336,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,BRENT A DUNLAP JUDICIAL RETENTION,FALSE,,,NO,,TOTAL,70,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,CONSTITUTIONAL AMENDMENT A,FALSE,,,FOR,,TOTAL,151,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
MIDV,,CONSTITUTIONAL AMENDMENT A,FALSE,,,AGAINST,,TOTAL,277,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,REGISTERED VOTERS,FALSE,,,,,TOTAL,757,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,BALLOTS CAST,FALSE,,,,,TOTAL,508,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,US SENATE,FALSE,INDEPENDENT,OTHER,EVAN MCMULLIN,SENATE,TOTAL,96,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,JAMES ARTHUR HANSEN,SENATE,TOTAL,12,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,MIKE LEE,SENATE,TOTAL,388,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,US SENATE,FALSE,INDEPENDENT AMERICAN PARTY,OTHER,TOMMY WILLIAMS,SENATE,TOTAL,8,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,US SENATE,TRUE,,,WRITE-IN TOTALS,SENATE,TOTAL,1,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,NICK MITCHELL,HOUSE,TOTAL,52,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,002,US HOUSE,FALSE,UNITED UTAH PARTY,OTHER,JAYMAC MCFARLAND,HOUSE,TOTAL,15,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,002,US HOUSE,FALSE,CONSTITUTION PARTY,OTHER,CASSIE EASLEY,HOUSE,TOTAL,10,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CHRIS STEWART,HOUSE,TOTAL,425,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,STATE TREASURER,FALSE,REPUBLICAN,REPUBLICAN,MARLO M OAKS,STATE,TOTAL,420,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,STATE TREASURER,FALSE,UNITED UTAH PARTY,OTHER,THOMAS ALAN HORNE,STATE,TOTAL,28,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,STATE TREASURER,FALSE,INDEPENDENT AMERICAN PARTY,OTHER,WARREN T ROGERS,STATE,TOTAL,12,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,STATE TREASURER,FALSE,LIBERTARIAN,LIBERTARIAN,JOSEPH GEDDES BUCHMAN,STATE,TOTAL,24,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,028,STATE SENATE,FALSE,REPUBLICAN,REPUBLICAN,EVAN J VICKERS,STATE,TOTAL,427,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,028,STATE SENATE,FALSE,UNITED UTAH PARTY,OTHER,PATRICIA A BRADFORD,STATE,TOTAL,45,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,028,STATE SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,BARRY EVAN SHORT,STATE,TOTAL,25,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,071,STATE HOUSE,FALSE,UNITED UTAH PARTY,OTHER,PIPER MANESSE,STATE,TOTAL,35,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,071,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,DALLAS JOSEPH GUYMON,STATE,TOTAL,56,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,071,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,REX P SHIPP,STATE,TOTAL,390,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,014,STATE SCHOOL BOARD DISTRICT 14,FALSE,REPUBLICAN,REPUBLICAN,EMILY GREEN,,TOTAL,414,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,014,STATE SCHOOL BOARD DISTRICT 14,FALSE,LIBERTARIAN,LIBERTARIAN,RICHARD JENSEN,,TOTAL,49,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,COUNTY COMMISSIONER A,FALSE,REPUBLICAN,REPUBLICAN,MICHAEL P BLEAK,,TOTAL,419,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,COUNTY COMMISSIONER B,FALSE,REPUBLICAN,REPUBLICAN,PAUL COZZENS,,TOTAL,407,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,COUNTY ATTORNEY,FALSE,REPUBLICAN,REPUBLICAN,CHAD DOTSON,,TOTAL,428,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
PARE,,COUNTY AUDITOR,FALSE,REPUBLICAN,REPUBLICAN,DAN JESSEN,,TOTAL,412,IRON,UTAH,2022,GEN,UT,49,87,67,2022-11-08,49021,IRON,49021,TRUE,1,FALSE
