county,state,year,county_id,state_year_id,treat,year2,share_votes_dem,dem_share_gov,dem_share_pres,dem_share_sen,turnout_share,vbm_share,cvap,period
Lassen,CA,2006,18,5,0,4024036.0,0.24490161,0.29346469044685364,,,0.33306756615638733,0.45993388,,original
Lassen,CA,2008,18,6,0,4032064.0,0.22654666,,0.323967844247818,,0.43615004420280457,0.4420504,,original
Lassen,CA,2010,18,7,0,4040100.0,0.22231627,0.45678433775901794,,,0.3503614366054535,0.36874405,26975.0,original
Lassen,CA,2012,18,8,0,4048144.0,0.21481222,,0.29500433802604675,,0.3951745629310608,0.7495837,27355.0,original
Lassen,CA,2014,18,9,0,4056196.0,0.219329,0.3243916630744934,,,0.26053813099861145,0.7657774,26760.0,original
Lassen,CA,2016,18,10,0,4064256.0,0.20189242,,0.22698509693145752,,0.42774587869644165,0.42731562,25265.0,original
Lassen,CA,2018,18,11,0,4072324.0,0.20002258,0.2265971601009369,,,0.36317360401153564,0.4479851,25145.0,original
Lassen,CA,2020,18,37,0,4080400.0,,,0.2378281927096609,,0.4627591798911155,,25899.0,extension
Lassen,CA,2022,18,38,0,4088484.0,,0.1574700109051254,,,0.3506558066613131,,26151.0,extension
Lassen,CA,2024,18,39,0,4096576.0,,,0.2233035955663692,,0.4306870691614272,,26402.0,extension
Los Angeles,CA,1998,19,1,0,3992004.0,0.53126293,0.6782702803611755,,,0.4207468032836914,0.19805893,4992965.0,original
Los Angeles,CA,2000,19,2,0,4000000.0,0.54292566,,0.6623613238334656,,,,,original
Los Angeles,CA,2002,19,3,0,4008004.0,0.5500561,0.6157734990119934,,,0.35037654638290405,0.20157932,,original
Los Angeles,CA,2004,19,4,0,4016016.0,0.5308093,,0.6393300890922546,,0.5942735075950623,0.22741026,,original
Los Angeles,CA,2006,19,5,0,4024036.0,0.54155564,0.5157940983772278,,,0.38420140743255615,0.26136345,,original
Los Angeles,CA,2008,19,6,0,4032064.0,0.536841,,0.7059215307235718,,0.624707043170929,0.24056065,,original
Los Angeles,CA,2010,19,7,0,4040100.0,0.5392871,0.6600602269172668,,,0.42974239587783813,0.28549474,5531465.0,original
Los Angeles,CA,2012,19,8,0,4048144.0,0.53988034,,0.7146145701408386,,0.5664738416671753,0.3014882,5713775.0,original
Los Angeles,CA,2014,19,9,0,4056196.0,0.5390722,0.668436586856842,,,0.2560562789440155,0.37991157,5931645.0,original
Los Angeles,CA,2016,19,10,0,4064256.0,0.5407505,,0.7619920969009399,,0.5787736773490906,0.3621914,6123490.0,original
Los Angeles,CA,2018,19,11,0,4072324.0,0.54365706,0.7190161347389221,,,0.4820210933685303,0.44661817,6272375.0,original
Los Angeles,CA,2020,19,37,1,4080400.0,,,0.7255831056567208,,0.6599199200810582,,6460546.0,extension
Los Angeles,CA,2022,19,38,1,4088484.0,,0.6780657509730135,,,0.3662621660608866,,6523270.0,extension
Los Angeles,CA,2024,19,39,1,4096576.0,,,0.6701215507416056,,0.5661145455036856,,6585994.0,extension
Madera,CA,1998,20,1,0,3992004.0,0.32171625,0.42237594723701477,,,0.39344286918640137,0.29303557,71505.0,original
Madera,CA,2000,20,2,0,4000000.0,0.31585532,,0.36482635140419006,,,,,original
Madera,CA,2002,20,3,0,4008004.0,0.30962315,0.3393351137638092,,,0.36353060603141785,0.35778075,,original
Madera,CA,2004,20,4,0,4016016.0,0.31128514,,0.3515070974826813,,0.5136027336120605,0.4569126,,original
Madera,CA,2006,20,5,0,4024036.0,0.30876374,0.2586797773838043,,,0.39097315073013306,0.5421984,,original
Madera,CA,2008,20,6,0,4032064.0,0.3232445,,0.43221378326416016,,0.530048668384552,0.54003996,,original
Madera,CA,2010,20,7,0,4040100.0,0.30978602,0.3937765061855316,,,0.4134846031665802,0.59239143,84615.0,original
Madera,CA,2012,20,8,0,4048144.0,0.31913623,,0.41209158301353455,,0.4699609577655792,0.6117049,85805.0,original
Madera,CA,2014,20,9,0,4056196.0,0.29953858,0.3721780776977539,,,0.3137502074241638,0.6722689,87235.0,original
Madera,CA,2016,20,10,0,4064256.0,0.31960905,,0.4216560125350952,,0.49964380264282227,0.6557507,88435.0,original
Madera,CA,2018,20,11,1,4072324.0,0.31677067,0.39031797647476196,,,0.4268360733985901,0.8862143,91295.0,original
Madera,CA,2020,20,37,1,4080400.0,,,0.4409089179005062,,0.5713039964268244,,94034.0,extension
Madera,CA,2022,20,38,1,4088484.0,,0.3593788046860204,,,0.3892803353449819,,94947.0,extension
Madera,CA,2024,20,39,1,4096576.0,,,0.393455227379278,,0.5698310035468391,,95860.0,extension
Marin,CA,1998,21,1,0,3992004.0,0.6058642,0.7190564274787903,,,0.5863632559776306,0.23152009,175745.0,original
Marin,CA,2000,21,2,0,4000000.0,0.5939856,,0.6941240429878235,,,,,original
Marin,CA,2002,21,3,0,4008004.0,0.6042978,0.6687918901443481,,,0.5241274237632751,0.38071176,,original
Marin,CA,2004,21,4,0,4016016.0,0.58206934,,0.742386519908905,,0.7822415232658386,0.48701188,,original
Marin,CA,2006,21,5,0,4024036.0,0.59584683,0.5101233720779419,,,0.6239554286003113,0.57745767,,original
Marin,CA,2008,21,6,0,4032064.0,0.5797999,,0.7938767075538635,,0.8141939043998718,0.5869616,,original
Marin,CA,2010,21,7,0,4040100.0,0.58732086,0.7218323945999146,,,0.6671761274337769,0.6036392,173395.0,original
Marin,CA,2012,21,8,0,4048144.0,0.58203036,,0.7638710737228394,,0.7680939435958862,0.6505486,176330.0,original
Marin,CA,2014,21,9,0,4056196.0,0.5924954,0.7935447692871094,,,0.4997822940349579,0.7100608,179150.0,original
Marin,CA,2016,21,10,0,4064256.0,0.58012205,,0.8331443071365356,,0.7827140688896179,0.7021903,182750.0,original
Marin,CA,2018,21,11,0,4072324.0,0.5854886,0.7948949933052063,,,0.7176244258880615,0.73583823,184545.0,original
Marin,CA,2020,21,37,0,4080400.0,,,0.839032047089601,,0.8196558309352329,,190081.0,extension
Marin,CA,2022,21,38,1,4088484.0,,0.8003174763152591,,,0.6203608663710681,,191927.0,extension
Marin,CA,2024,21,39,1,4096576.0,,,0.8284381552857938,,0.7437245835311603,,193772.0,extension
Mariposa,CA,1998,22,1,0,3992004.0,0.31137234,0.4380466341972351,,,0.5585224032402039,0.26720926,13190.0,original
Mariposa,CA,2000,22,2,0,4000000.0,0.31084338,,0.37332627177238464,,,,,original
Mariposa,CA,2002,22,3,0,4008004.0,0.30510375,0.36366745829582214,,,0.4986153542995453,0.298264,,original
Mariposa,CA,2004,22,4,0,4016016.0,0.30061018,,0.3840066194534302,,0.6853399276733398,0.36434773,,original
Mariposa,CA,2006,22,5,0,4024036.0,0.30767718,0.2812013030052185,,,0.5612249970436096,0.55323535,,original
Mariposa,CA,2008,22,6,0,4032064.0,0.30085748,,0.4362630248069763,,0.6951468586921692,0.5524805,,original
Mariposa,CA,2010,22,7,0,4040100.0,0.29415554,0.4054018557071686,,,0.5772649049758911,0.60460675,14515.0,original
Mariposa,CA,2012,22,8,0,4048144.0,0.2990099,,0.40495485067367554,,0.6179226040840149,0.5807515,14730.0,original
Mariposa,CA,2014,22,9,0,4056196.0,0.29664212,0.3822854459285736,,,0.46710848808288574,0.70206094,14335.0,original
Mariposa,CA,2016,22,10,0,4064256.0,0.29305398,,0.3758276104927063,,0.6573968529701233,0.70691335,14060.0,original
Mariposa,CA,2018,22,11,0,4072324.0,0.30323073,0.38694384694099426,,,0.595214307308197,0.7397096,14000.0,original
Mariposa,CA,2020,22,37,1,4080400.0,,,0.4072524407252441,,0.7128987517337032,,14420.0,extension
Mariposa,CA,2022,22,38,1,4088484.0,,0.3755102040816326,,,0.5384615384615384,,14560.0,extension
Mariposa,CA,2024,22,39,1,4096576.0,,,0.3916946036552395,,0.6468707482993197,,14700.0,extension
Mendocino,CA,1998,23,1,0,3992004.0,0.5318814,0.6551435589790344,,,0.5032239556312561,0.24154752,59080.0,original
Mendocino,CA,2000,23,2,0,4000000.0,0.5210211,,0.5754514336585999,,,,,original
Mendocino,CA,2002,23,3,0,4008004.0,0.53610206,0.5652559399604797,,,0.43346279859542847,0.23608096,,original
Mendocino,CA,2004,23,4,0,4016016.0,0.5188994,,0.6530530452728271,,0.6491841673851013,0.30818468,,original
Mendocino,CA,2006,23,5,0,4024036.0,0.5259878,0.49618595838546753,,,0.5223320722579956,0.20392755,,original
Mendocino,CA,2008,23,6,0,4032064.0,0.5152189,,0.7219945788383484,,0.6677758693695068,0.22195663,,original
Mendocino,CA,2010,23,7,0,4040100.0,0.52004504,0.6794345378875732,,,0.5245319604873657,0.7939692,61960.0,original
Mendocino,CA,2012,23,8,0,4048144.0,0.51537675,,0.7060059309005737,,0.5840550661087036,0.80471176,61775.0,original
Mendocino,CA,2014,23,9,0,4056196.0,0.52803034,0.717566728591919,,,0.4071114659309387,0.82503897,61450.0,original
Mendocino,CA,2016,23,10,0,4064256.0,0.5079519,,0.6697303652763367,,0.6268004775047302,0.8441518,61790.0,original
Mendocino,CA,2018,23,11,0,4072324.0,0.5159042,0.6630945801734924,,,0.5501012206077576,0.86863333,61745.0,original
Mendocino,CA,2020,23,37,0,4080400.0,,,0.684487145948774,,0.6814157900529899,,63597.0,extension
Mendocino,CA,2022,23,38,0,4088484.0,,0.6261433177600843,,,0.4733162033792727,,64215.0,extension
Mendocino,CA,2024,23,39,0,4096576.0,,,0.6399925486334727,,0.6048864758144127,,64832.0,extension
Merced,CA,1998,24,1,0,3992004.0,0.41459218,0.547308623790741,,,0.3821471333503723,0.23748425,109900.0,original
Merced,CA,2000,24,2,0,4000000.0,0.4144061,,0.4654296636581421,,,,,original
Merced,CA,2002,24,3,0,4008004.0,0.4153696,0.484971284866333,,,0.36650967597961426,0.24589968,,original
Merced,CA,2004,24,4,0,4016016.0,0.4109709,,0.42768579721450806,,0.49787017703056335,0.35151145,,original
Merced,CA,2006,24,5,0,4024036.0,0.4091724,0.3484276533126831,,,0.3517696261405945,0.4089946,,original
Merced,CA,2008,24,6,0,4032064.0,0.42684755,,0.5424563884735107,,0.5129354596138,0.40294954,,original
Merced,CA,2010,24,7,0,4040100.0,0.41447708,0.4873741865158081,,,0.36591342091560364,0.46606037,133425.0,original
Merced,CA,2012,24,8,0,4048144.0,0.43144512,,0.5447627902030945,,0.4587079584598541,0.5266703,136915.0,original
Merced,CA,2014,24,9,0,4056196.0,0.3986608,0.5012832880020142,,,0.2725875675678253,0.584066,141870.0,original
Merced,CA,2016,24,10,0,4064256.0,0.4390049,,0.5650495290756226,,0.4989592134952545,0.47808787,145565.0,original
Merced,CA,2018,24,11,0,4072324.0,0.43237993,0.5199216604232788,,,0.4035140573978424,0.55132127,149115.0,original
Merced,CA,2020,24,37,0,4080400.0,,,0.5542720731320994,,0.5895056905487408,,153588.0,extension
Merced,CA,2022,24,38,1,4088484.0,,0.4559188030322219,,,0.3564160433324735,,155080.0,extension
Merced,CA,2024,24,39,1,4096576.0,,,0.4776279042129657,,0.5517752329614041,,156571.0,extension
Modoc,CA,1998,25,1,0,3992004.0,0.25662482,0.4348355531692505,,,0.53691565990448,0.19102064,6710.0,original
Modoc,CA,2000,25,2,0,4000000.0,0.25220093,,0.24144098162651062,,,,,original
Modoc,CA,2002,25,3,0,4008004.0,0.24707195,0.2940215468406677,,,0.5138618350028992,0.19168591,,original
Modoc,CA,2004,25,4,0,4016016.0,0.24024251,,0.26208940148353577,,0.66551274061203,0.2334147,,original
Modoc,CA,2006,25,5,0,4024036.0,0.23837453,0.20354729890823364,,,0.5648701190948486,0.29716367,,original
Modoc,CA,2008,25,6,0,4032064.0,0.23774432,,0.3057754933834076,,0.6591611504554749,0.31831297,,original
Modoc,CA,2010,25,7,0,4040100.0,0.22143318,0.29056602716445923,,,0.5456981658935547,0.35642284,7090.0,original
Modoc,CA,2012,25,8,0,4048144.0,0.22355348,,0.28575101494789124,,0.5711673498153687,0.69835013,7110.0,original
Modoc,CA,2014,25,9,0,4056196.0,0.22271806,0.2719886898994446,,,0.4214337468147278,0.7257732,6905.0,original
Modoc,CA,2016,25,10,0,4064256.0,0.21952613,,0.24545200169086456,,0.5723122358322144,0.7159032,6790.0,original
Modoc,CA,2018,25,11,0,4072324.0,0.21697006,0.23781903088092804,,,0.519227921962738,0.77838147,6735.0,original
Modoc,CA,2020,25,37,0,4080400.0,,,0.2700164357830477,,0.6253423670174427,,6937.0,extension
Modoc,CA,2022,25,38,0,4088484.0,,0.201348182883939,,,0.4871501998857795,,7004.0,extension
Modoc,CA,2024,25,39,0,4096576.0,,,0.2589928057553957,,0.5678733031674208,,7072.0,extension
Mono,CA,1998,26,1,0,3992004.0,0.39032257,0.5001524090766907,,,0.3949664533138275,0.2302464,8960.0,original
Mono,CA,2000,26,2,0,4000000.0,0.36453414,,0.43780606985092163,,,,,original
Mono,CA,2002,26,3,0,4008004.0,0.3791209,0.4067278206348419,,,0.34565702080726624,0.22229381,,original
Mono,CA,2004,26,4,0,4016016.0,0.35758707,,0.5006667971611023,,0.6013333201408386,0.28806356,,original
Mono,CA,2006,26,5,0,4024036.0,0.3625365,0.33686622977256775,,,0.42838138341903687,0.15113872,,original
Mono,CA,2008,26,6,0,4032064.0,0.36403295,,0.5678355097770691,,0.6217920184135437,0.33730653,,original
Mono,CA,2010,26,7,0,4040100.0,0.35781595,0.4937910735607147,,,0.4868861436843872,0.3662159,9265.0,original
Mono,CA,2012,26,8,0,4048144.0,0.36333406,,0.5446392893791199,,0.5406832098960876,0.5986981,9660.0,original
Mono,CA,2014,26,9,0,4056196.0,0.35664138,0.5309043526649475,,,0.33635395765304565,0.6491284,9380.0,original
Mono,CA,2016,26,10,0,4064256.0,0.37039226,,0.5677723288536072,,0.5875736474990845,0.61020964,9335.0,original
Mono,CA,2018,26,11,0,4072324.0,0.37717324,0.5575932264328003,,,0.508041262626648,0.66254056,9700.0,original
Mono,CA,2020,26,37,0,4080400.0,,,0.6149249157217285,,0.6743068761885697,,9991.0,extension
Mono,CA,2022,26,38,0,4088484.0,,0.5456336178594878,,,0.4529143536875495,,10088.0,extension
Mono,CA,2024,26,39,0,4096576.0,,,0.6055708390646493,,0.5953853706431026,,10185.0,extension
Monterey,CA,1998,27,1,0,3992004.0,0.50930977,0.6223248243331909,,,0.4258533716201782,0.36291936,217070.0,original
Monterey,CA,2000,27,2,0,4000000.0,0.51388866,,0.6070982813835144,,,,,original
Monterey,CA,2002,27,3,0,4008004.0,0.5200054,0.5987478494644165,,,0.4119652807712555,0.43655658,,original
Monterey,CA,2004,27,4,0,4016016.0,0.51077485,,0.611322820186615,,0.5838040709495544,0.50164497,,original
Monterey,CA,2006,27,5,0,4024036.0,0.51374274,0.4327715337276459,,,0.41189438104629517,0.5801691,,original
Monterey,CA,2008,27,6,0,4032064.0,0.52133596,,0.6951119899749756,,0.6050118207931519,0.5880074,,original
Monterey,CA,2010,27,7,0,4040100.0,0.5196606,0.6308470368385315,,,0.46448880434036255,0.6517856,218410.0,original
Monterey,CA,2012,27,8,0,4048144.0,0.52267444,,0.6892195343971252,,0.5597723126411438,0.70314324,223130.0,original
Monterey,CA,2014,27,9,0,4056196.0,0.5084738,0.6943279504776001,,,0.3303573429584503,0.76368237,227375.0,original
Monterey,CA,2016,27,10,0,4064256.0,0.5188396,,0.7185501456260681,,0.5971992015838623,0.7483188,229575.0,original
Monterey,CA,2018,27,11,0,4072324.0,0.51686996,0.6598257422447205,,,0.5098541378974915,0.7595532,230715.0,original
Monterey,CA,2020,27,37,0,4080400.0,,,0.7110862890946759,,0.6896387752697403,,237636.0,extension
Monterey,CA,2022,27,38,0,4088484.0,,0.6390153629233616,,,0.4256368152568933,,239944.0,extension
Monterey,CA,2024,27,39,0,4096576.0,,,0.6540348312553589,,0.6056445587427916,,242251.0,extension
Napa,CA,1998,28,1,0,3992004.0,0.48483586,0.6294571161270142,,,0.5426124334335327,0.27241302,81325.0,original
Napa,CA,2000,28,2,0,4000000.0,0.4816858,,0.5765852928161621,,,,,original
Napa,CA,2002,28,3,0,4008004.0,0.48889476,0.565050482749939,,,0.46121418476104736,0.2692866,,original
Napa,CA,2004,28,4,0,4016016.0,0.4767854,,0.604145348072052,,0.6880896091461182,0.38201243,,original
Napa,CA,2006,28,5,0,4024036.0,0.48847565,0.4158121347427368,,,0.5187486410140991,0.44614926,,original
Napa,CA,2008,28,6,0,4032064.0,0.48329285,,0.6659866571426392,,0.7133166193962097,0.27503893,,original
Napa,CA,2010,28,7,0,4040100.0,0.47927058,0.5996102094650269,,,0.5542857050895691,0.30338135,86275.0,original
Napa,CA,2012,28,8,0,4048144.0,0.48118556,,0.6475196480751038,,0.6557735204696655,0.89161116,87945.0,original
Napa,CA,2014,28,9,0,4056196.0,0.48314738,0.6818625330924988,,,0.42814069986343384,0.93816745,90545.0,original
Napa,CA,2016,28,10,0,4064256.0,0.48187032,,0.6924394965171814,,0.6803075671195984,0.9283851,92980.0,original
Napa,CA,2018,28,11,1,4072324.0,0.4818875,0.648002564907074,,,0.60208660364151,0.99926484,94890.0,original
Napa,CA,2020,28,37,1,4080400.0,,,0.7066942817017292,,0.7379191094467806,,97737.0,extension
Napa,CA,2022,28,38,1,4088484.0,,0.6473417418376307,,,0.507751859432949,,98686.0,extension
Napa,CA,2024,28,39,1,4096576.0,,,0.6797652944045054,,0.6578979063371941,,99634.0,extension
Nevada,CA,1998,29,1,0,3992004.0,0.37467882,0.47049030661582947,,,0.5801384449005127,0.26575223,69110.0,original
Nevada,CA,2000,29,2,0,4000000.0,0.3758181,,0.4046441316604614,,,,,original
Nevada,CA,2002,29,3,0,4008004.0,0.37366268,0.393323689699173,,,0.5724667310714722,0.3091202,,original
Nevada,CA,2004,29,4,0,4016016.0,0.37579808,,0.4568949341773987,,0.7585421800613403,0.49611065,,original
Nevada,CA,2006,29,5,0,4024036.0,0.3843157,0.292874276638031,,,0.6007646322250366,0.5519593,,original
Nevada,CA,2008,29,6,0,4032064.0,0.3813117,,0.5272107720375061,,0.7529643774032593,0.69505316,,original
Nevada,CA,2010,29,7,0,4040100.0,0.37928292,0.47914981842041016,,,0.6544100046157837,0.73846126,75850.0,original
Nevada,CA,2012,29,8,0,4048144.0,0.38174793,,0.4967471659183502,,0.6764732599258423,0.7355337,77125.0,original
Nevada,CA,2014,29,9,0,4056196.0,0.387065,0.5463211536407471,,,0.510617196559906,0.76322895,77610.0,original
Nevada,CA,2016,29,10,0,4064256.0,0.38496837,,0.5271965861320496,,0.726110577583313,0.77917254,78225.0,original
Nevada,CA,2018,29,11,1,4072324.0,0.39026302,0.5293472409248352,,,0.6967692971229553,0.9443778,78930.0,original
Nevada,CA,2020,29,37,1,4080400.0,,,0.5758655643194273,,0.7963049521513444,,81298.0,extension
Nevada,CA,2022,29,38,1,4088484.0,,0.5253562488913416,,,0.6180881260126451,,82087.0,extension
Nevada,CA,2024,29,39,1,4096576.0,,,0.5634328980503994,,0.7496983445146966,,82876.0,extension
Orange,CA,1998,30,1,0,3992004.0,0.30559605,0.46187007427215576,,,0.4509422779083252,0.25130844,1631415.0,original
Orange,CA,2000,30,2,0,4000000.0,0.30889753,,0.4199029505252838,,,,,original
Orange,CA,2002,30,3,0,4008004.0,0.30459112,0.37633174657821655,,,0.3980748951435089,0.2879015,,original
Orange,CA,2004,30,4,0,4016016.0,0.30811632,,0.39510929584503174,,0.6452557444572449,0.3903016,,original
Orange,CA,2006,30,5,0,4024036.0,0.3138643,0.2675919830799103,,,0.4375971555709839,0.48221585,,original
Orange,CA,2008,30,6,0,4032064.0,0.3256207,,0.4869283139705658,,0.6631611585617065,0.46544147,,original
Orange,CA,2010,30,7,0,4040100.0,0.31533957,0.39667680859565735,,,0.5007930994033813,0.5189873,1793565.0,original
Orange,CA,2012,30,8,0,4048144.0,0.3289497,,0.46807920932769775,,0.609391987323761,0.5128697,1859565.0,original
Orange,CA,2014,30,9,0,4056196.0,0.31647474,0.4443131983280182,,,0.3310832381248474,0.60573304,1934130.0,original
Orange,CA,2016,30,10,0,4064256.0,0.34525692,,0.5460174679756165,,0.6236518025398254,0.5830249,1987335.0,original
Orange,CA,2018,30,11,0,4072324.0,0.34966478,0.5014293789863586,,,0.5420293211936951,0.6445173,2041825.0,original
Orange,CA,2020,30,37,1,4080400.0,,,0.5461289346510952,,0.7235697167963178,,2103080.0,extension
Orange,CA,2022,30,38,1,4088484.0,,0.4850941542834451,,,0.4506432311214797,,2123498.0,extension
Orange,CA,2024,30,39,1,4096576.0,,,0.5137076639045379,,0.6487964080682266,,2143916.0,extension
Placer,CA,1998,31,1,0,3992004.0,0.31313938,0.447900652885437,,,0.5557373762130737,0.2917112,175125.0,original
Placer,CA,2000,31,2,0,4000000.0,0.30439582,,0.378050297498703,,,,,original
Placer,CA,2002,31,3,0,4008004.0,0.29711872,0.32708510756492615,,,0.5262129306793213,0.3253535,,original
Placer,CA,2004,31,4,0,4016016.0,0.29669476,,0.36671683192253113,,0.763859748840332,0.39419535,,original
Placer,CA,2006,31,5,0,4024036.0,0.30417502,0.2251400649547577,,,0.5822402238845825,0.5059923,,original
Placer,CA,2008,31,6,0,4032064.0,0.30025768,,0.4424625635147095,,0.7638245820999146,0.55577433,,original
Placer,CA,2010,31,7,0,4040100.0,0.29676,0.4013354182243347,,,0.6092192530632019,0.5900675,238305.0,original
Placer,CA,2012,31,8,0,4048144.0,0.2963961,,0.4007340669631958,,0.6907931566238403,0.66906697,250085.0,original
Placer,CA,2014,31,9,0,4056196.0,0.29958332,0.45408302545547485,,,0.44176098704338074,0.7269856,261560.0,original
Placer,CA,2016,31,10,0,4064256.0,0.29776195,,0.43587493896484375,,0.7025273442268372,0.6935975,271235.0,original
Placer,CA,2018,31,11,0,4072324.0,0.3040568,0.4119662344455719,,,0.6329575777053833,0.73613167,280785.0,original
Placer,CA,2020,31,37,0,4080400.0,,,0.465950461507606,,0.81261993921351,,289209.0,extension
Placer,CA,2022,31,38,0,4088484.0,,0.4043467037222152,,,0.6234898087776012,,292016.0,extension
Placer,CA,2024,31,39,1,4096576.0,,,0.4561582104353244,,0.7964378747998806,,294824.0,extension
Plumas,CA,1998,32,1,0,3992004.0,0.34554335,0.4570179581642151,,,0.5509131550788879,0.32490227,15885.0,original
Plumas,CA,2000,32,2,0,4000000.0,0.3127355,,0.35282114148139954,,,,,original
Plumas,CA,2002,32,3,0,4008004.0,0.31181568,0.37608569860458374,,,0.5067055821418762,0.37873548,,original
